id_employee,job_title,id_work_year,id_experience_level,id_employment_type,id_emloyee_residence,id_remote_ratio,id_company_location,id_company_size
4803,Data Analyst,4,2,3,1,1,1,2
4804,Data Engineer,4,1,3,1,3,1,2
4805,Data Engineer,4,1,3,1,3,1,2
4806,Data Lead,4,1,3,1,1,1,2
4807,Data Lead,4,1,3,1,1,1,2
4808,Machine Learning Engineer,4,1,3,6,1,6,2
4809,Machine Learning Engineer,4,1,3,6,1,6,2
4810,Data Engineer,4,1,3,1,1,1,2
4811,Data Engineer,4,1,3,1,1,1,2
4812,Data Analyst,4,2,3,1,1,1,2
4813,Data Analyst,4,2,3,1,1,1,2
4814,Machine Learning Engineer,4,1,3,1,1,1,2
4815,Machine Learning Engineer,4,1,3,1,1,1,2
4816,ML Engineer,4,1,3,1,3,1,2
4817,ML Engineer,4,1,3,1,3,1,2
4818,Data Scientist,4,1,3,1,1,1,2
4819,Data Scientist,4,1,3,1,1,1,2
4820,Data Engineer,4,1,3,1,1,1,2
4821,Data Engineer,4,1,3,1,1,1,2
4822,Machine Learning Engineer,4,1,3,1,1,1,2
4823,Machine Learning Engineer,4,1,3,1,1,1,2
4824,Data Engineer,4,1,3,1,1,1,2
4825,Data Engineer,4,1,3,1,1,1,2
4826,Data Engineer,4,1,3,1,3,1,2
4827,Data Engineer,4,1,3,1,3,1,2
4828,BI Data Analyst,4,3,3,2,3,1,2
4829,Machine Learning Engineer,4,1,3,1,1,1,2
4830,Machine Learning Engineer,4,1,3,1,1,1,2
4831,Data Engineer,4,1,3,1,1,1,2
4832,Data Engineer,4,1,3,1,1,1,2
4833,Data Analyst,4,1,3,1,3,1,2
4834,Data Analyst,4,1,3,1,3,1,2
4835,Data Analyst,4,1,3,1,1,1,2
4836,Data Analyst,4,1,3,1,1,1,2
4837,Data Modeler,4,1,3,1,1,1,2
4838,Data Modeler,4,1,3,1,1,1,2
4839,Research Scientist,4,1,3,1,1,1,2
4840,Research Scientist,4,1,3,1,1,1,2
4841,Data Scientist,4,1,3,1,1,1,2
4842,Data Scientist,4,1,3,1,1,1,2
4843,Machine Learning Engineer,4,1,3,1,1,1,2
4844,Machine Learning Engineer,4,1,3,1,1,1,2
4845,Data Analyst,4,1,3,1,3,1,2
4846,Data Analyst,4,1,3,1,3,1,2
4847,Data Engineer,4,1,3,1,1,1,2
4848,Data Engineer,4,1,3,1,1,1,2
4849,Analytics Engineer,4,1,3,1,3,1,2
4850,Analytics Engineer,4,1,3,1,3,1,2
4851,Data Scientist,4,1,3,1,1,1,2
4852,Data Scientist,4,1,3,1,1,1,2
4853,Machine Learning Engineer,4,1,3,1,1,1,2
4854,Machine Learning Engineer,4,1,3,1,1,1,2
4855,Data Visualization Engineer,4,1,3,1,1,1,2
4856,Data Visualization Engineer,4,1,3,1,1,1,2
4857,Research Scientist,4,1,3,1,1,1,2
4858,Research Scientist,4,1,3,1,1,1,2
4859,Data Architect,4,1,3,1,1,1,2
4860,Data Architect,4,1,3,1,1,1,2
4861,Data Modeler,4,1,3,1,1,1,2
4862,Data Modeler,4,1,3,1,1,1,2
4863,Analytics Engineer,4,1,3,1,3,1,2
4864,Analytics Engineer,4,1,3,1,3,1,2
4865,Research Scientist,4,1,3,1,1,1,2
4866,Research Scientist,4,1,3,1,1,1,2
4867,Data Manager,4,2,3,1,1,1,2
4868,Data Manager,4,2,3,1,1,1,2
4869,Data Engineer,4,1,3,6,3,6,2
4870,Data Engineer,4,1,3,6,3,6,2
4871,Data Engineer,4,1,3,1,1,1,2
4872,Data Engineer,4,1,3,1,1,1,2
4873,Business Intelligence Developer,4,4,3,1,1,1,2
4874,Business Intelligence Developer,4,4,3,1,1,1,2
4875,Analytics Engineer,4,1,3,1,3,1,2
4876,Analytics Engineer,4,1,3,1,3,1,2
4877,Machine Learning Engineer,4,1,3,2,3,2,2
4878,Machine Learning Engineer,4,1,3,2,3,2,2
4879,BI Developer,4,2,3,1,1,1,2
4880,BI Developer,4,2,3,1,1,1,2
4881,Data Scientist,4,1,3,1,1,1,2
4882,Data Scientist,4,1,3,1,1,1,2
4883,Business Intelligence Engineer,4,1,3,1,1,1,1
4884,Business Intelligence Engineer,4,1,3,1,1,1,1
4885,Data Engineer,4,2,3,1,1,1,2
4886,Data Engineer,4,2,3,1,1,1,2
4887,Data Specialist,4,2,3,1,1,1,2
4888,Data Specialist,4,2,3,1,1,1,2
4889,Data Scientist,4,2,3,1,1,1,2
4890,Data Scientist,4,2,3,1,1,1,2
4891,Research Engineer,4,1,3,1,1,1,2
4892,Research Engineer,4,1,3,1,1,1,2
4893,Data Scientist,4,1,3,1,3,1,2
4894,Data Scientist,4,1,3,1,3,1,2
4895,Business Intelligence Analyst,4,1,3,2,1,2,2
4896,Business Intelligence Analyst,4,1,3,2,1,2,2
4897,Data Analyst,4,1,3,1,1,1,2
4898,Data Analyst,4,1,3,1,1,1,2
4899,Data Integration Specialist,4,1,3,5,2,5,1
4900,Lead Data Scientist,4,1,3,40,3,40,1
4901,Data Engineer,4,1,3,1,1,1,2
4902,Data Engineer,4,1,3,1,1,1,2
4903,Data Scientist,4,1,3,1,1,1,2
4904,Data Scientist,4,1,3,1,1,1,2
4905,Business Intelligence Engineer,4,1,3,1,1,1,2
4906,Business Intelligence Engineer,4,1,3,1,1,1,2
4907,Applied Scientist,4,2,3,1,1,1,1
4908,Applied Scientist,4,2,3,1,1,1,1
4909,Data Architect,4,1,3,1,1,1,2
4910,Data Architect,4,1,3,1,1,1,2
4911,Director of Data Science,4,4,3,1,3,1,2
4912,Director of Data Science,4,4,3,1,3,1,2
4913,Data Manager,4,1,3,1,1,1,2
4914,Data Manager,4,1,3,1,1,1,2
4915,Data Scientist,4,2,3,1,1,1,2
4916,Data Scientist,4,2,3,1,1,1,2
4917,ML Engineer,4,1,3,1,3,1,2
4918,ML Engineer,4,1,3,1,3,1,2
4919,Data Scientist,4,2,3,1,3,1,2
4920,Data Scientist,4,2,3,1,3,1,2
4921,Data Scientist,4,2,3,6,3,6,2
4922,Data Scientist,4,2,3,6,3,6,2
4923,Business Intelligence Engineer,4,1,3,1,3,1,2
4924,Business Intelligence Engineer,4,1,3,1,3,1,2
4925,Data Specialist,4,2,3,1,3,1,2
4926,Data Specialist,4,2,3,1,3,1,2
4927,Data Scientist,4,1,3,2,1,2,2
4928,Data Scientist,4,1,3,2,1,2,2
4929,Data Engineer,4,1,3,1,1,1,2
4930,Data Engineer,4,1,3,1,1,1,2
4931,Research Scientist,4,1,3,1,3,1,2
4932,Research Scientist,4,1,3,1,3,1,2
4933,Data Engineer,4,3,3,6,3,6,2
4934,Data Engineer,4,3,3,6,3,6,2
4935,Principal Machine Learning Engineer,4,1,3,5,3,5,1
4936,Principal Data Engineer,4,1,3,13,3,13,2
4937,Data Analyst,4,1,3,1,3,1,2
4938,Data Analyst,4,1,3,1,3,1,2
4939,Data Scientist,4,1,3,2,1,2,2
4940,Data Scientist,4,1,3,2,1,2,2
4941,Data Engineer,4,1,3,1,1,1,2
4942,Data Engineer,4,1,3,1,1,1,2
4943,Machine Learning Engineer,4,1,3,1,3,1,2
4944,Machine Learning Engineer,4,1,3,1,3,1,2
4945,Data Analytics Manager,4,2,3,1,1,1,2
4946,Data Analytics Manager,4,2,3,1,1,1,2
4947,Business Intelligence Engineer,4,1,3,1,1,1,1
4948,Business Intelligence Engineer,4,1,3,1,1,1,1
4949,Data Analyst,4,2,3,1,3,1,2
4950,Data Analyst,4,2,3,1,3,1,2
4951,Data Scientist,4,1,3,1,1,1,2
4952,Data Scientist,4,1,3,1,1,1,2
4953,Data Scientist,4,2,3,1,1,1,2
4954,Data Scientist,4,2,3,1,1,1,2
4955,Data Analyst,4,1,3,1,1,1,2
4956,Data Analyst,4,1,3,1,1,1,2
4957,Data Analyst,4,1,3,1,1,1,2
4958,Data Analyst,4,1,3,1,1,1,2
4959,AI Research Engineer,4,2,3,42,3,1,2
4960,Data Scientist,4,1,3,1,3,1,2
4961,Data Scientist,4,1,3,1,3,1,2
4962,Data Engineer,4,1,3,1,1,1,2
4963,Data Engineer,4,1,3,1,1,1,2
4964,Business Intelligence Analyst,4,1,3,1,3,1,2
4965,Business Intelligence Analyst,4,1,3,1,3,1,2
4966,BI Developer,4,1,3,1,3,1,2
4967,BI Developer,4,1,3,1,3,1,2
4968,Data Scientist,4,1,3,1,3,1,2
4969,Data Scientist,4,1,3,1,3,1,2
4970,Data Analytics Manager,4,2,3,1,1,1,2
4971,Data Analytics Manager,4,2,3,1,1,1,2
4972,Data Analyst,4,1,3,1,1,1,2
4973,Data Analyst,4,1,3,1,1,1,2
4974,Data Engineer,4,4,3,1,1,1,2
4975,Data Engineer,4,4,3,1,1,1,2
4976,Data Architect,4,1,3,6,3,6,2
4977,Data Architect,4,1,3,6,3,6,2
4978,Data Scientist,4,1,3,1,3,1,2
4979,Data Scientist,4,1,3,1,3,1,2
4980,Business Intelligence Engineer,4,1,3,1,1,1,1
4981,Business Intelligence Engineer,4,1,3,1,1,1,1
4982,Data Science Manager,4,1,3,1,3,1,2
4983,Data Science Manager,4,1,3,1,3,1,2
4984,Data Analyst,4,1,3,1,1,1,2
4985,Data Analyst,4,1,3,1,1,1,2
4986,Data Engineer,4,1,3,1,3,1,2
4987,Data Engineer,4,1,3,1,3,1,2
4988,Data Analyst,4,1,3,1,1,1,2
4989,Data Analyst,4,1,3,1,1,1,2
4990,Data Engineer,4,1,3,3,3,3,2
4991,Data Engineer,4,1,3,3,3,3,2
4992,Data Scientist,4,1,3,1,1,1,2
4993,Data Scientist,4,1,3,1,1,1,2
4994,Data Engineer,4,1,3,1,1,1,2
4995,Data Engineer,4,1,3,1,1,1,2
4996,Data Analyst,4,1,3,1,3,1,2
4997,Data Analyst,4,1,3,1,3,1,2
4998,Data Scientist,4,1,3,1,1,1,2
4999,Data Scientist,4,1,3,1,1,1,2
5000,Data Engineer,4,1,3,1,3,1,2
5001,Data Engineer,4,1,3,1,3,1,2
5002,Data Scientist,4,2,3,2,3,2,1
5003,Data Scientist,4,2,3,2,3,2,1
5004,Business Intelligence Engineer,4,4,3,1,1,1,2
5005,Business Intelligence Engineer,4,4,3,1,1,1,2
5006,Business Intelligence Analyst,4,2,3,1,3,1,2
5007,Business Intelligence Analyst,4,2,3,1,3,1,2
5008,Analytics Engineer,4,1,3,2,3,2,2
5009,Analytics Engineer,4,1,3,2,3,2,2
5010,Decision Scientist,4,1,3,1,1,1,2
5011,Decision Scientist,4,1,3,1,1,1,2
5012,Data Analyst,4,1,3,1,1,1,2
5013,Data Analyst,4,1,3,1,1,1,2
5014,Research Engineer,4,1,3,1,1,1,2
5015,Research Engineer,4,1,3,1,1,1,2
5016,Research Analyst,4,3,3,1,1,1,2
5017,Research Analyst,4,3,3,1,1,1,2
5018,Data Engineer,4,1,3,1,3,1,2
5019,Data Engineer,4,1,3,1,3,1,2
5020,Data Scientist,4,1,3,1,1,1,2
5021,Data Scientist,4,1,3,1,1,1,2
5022,Research Scientist,4,1,3,1,1,1,1
5023,Research Scientist,4,1,3,1,1,1,1
5024,Machine Learning Engineer,4,1,3,1,1,1,2
5025,Machine Learning Engineer,4,1,3,1,1,1,2
5026,Data Scientist,4,1,3,2,3,2,2
5027,Data Scientist,4,1,3,2,3,2,2
5028,Analytics Engineer,4,1,3,2,3,2,2
5029,Analytics Engineer,4,1,3,2,3,2,2
5030,Machine Learning Engineer,4,1,3,1,1,1,2
5031,Machine Learning Engineer,4,1,3,1,1,1,2
5032,AI Developer,4,2,3,1,3,1,3
5033,Machine Learning Scientist,4,1,3,6,3,6,2
5034,Machine Learning Scientist,4,1,3,6,3,6,2
5035,Machine Learning Scientist,4,1,3,1,1,1,2
5036,Machine Learning Scientist,4,1,3,1,1,1,2
5037,Business Intelligence Analyst,4,1,3,1,1,1,2
5038,Business Intelligence Analyst,4,1,3,1,1,1,2
5039,Data Engineer,4,1,3,6,3,6,2
5040,Data Engineer,4,1,3,6,3,6,2
5041,Data Engineer,4,1,3,1,3,1,2
5042,Data Engineer,4,1,3,1,3,1,2
5043,Data Engineer,4,1,3,13,3,13,2
5044,Data Engineer,4,1,3,13,3,13,2
5045,Research Scientist,4,1,3,1,1,1,2
5046,Research Scientist,4,1,3,1,1,1,2
5047,Data Analyst,4,2,3,1,3,1,2
5048,Data Analyst,4,2,3,1,3,1,2
5049,Data Engineer,4,1,3,1,1,1,2
5050,Data Engineer,4,1,3,1,1,1,2
5051,Data Engineer,4,1,3,1,1,1,2
5052,Data Engineer,4,1,3,1,1,1,2
5053,Data Engineer,4,1,3,26,3,26,2
5054,Data Engineer,4,1,3,26,3,26,2
5055,Data Scientist,4,1,3,2,3,2,2
5056,Data Scientist,4,1,3,2,3,2,2
5057,Data Analyst,4,1,3,1,1,1,2
5058,Data Analyst,4,1,3,1,1,1,2
5059,Machine Learning Engineer,4,1,3,1,3,1,2
5060,Machine Learning Engineer,4,1,3,1,3,1,2
5061,Data Engineer,4,1,3,1,1,1,2
5062,Data Engineer,4,1,3,1,1,1,2
5063,Data Engineer,4,1,3,1,1,1,2
5064,Data Engineer,4,1,3,1,1,1,2
5065,Data Scientist,4,1,3,1,1,1,2
5066,Data Scientist,4,1,3,1,1,1,2
5067,Data Scientist,4,1,3,1,1,1,2
5068,Data Scientist,4,1,3,1,1,1,2
5069,Power BI Developer,4,2,3,17,3,73,1
5070,Data Analyst,4,1,3,1,1,1,2
5071,Data Analyst,4,1,3,1,1,1,2
5072,Data Engineer,4,1,3,1,1,1,2
5073,Data Engineer,4,1,3,1,1,1,2
5074,Data Engineer,4,1,3,6,1,6,2
5075,Data Engineer,4,1,3,6,1,6,2
5076,Data Analyst,4,1,3,6,1,6,2
5077,Data Analyst,4,1,3,6,1,6,2
5078,Data Engineer,4,1,3,1,3,1,2
5079,Data Engineer,4,1,3,1,3,1,2
5080,Data Operations Engineer,4,1,3,1,1,1,2
5081,Data Operations Engineer,4,1,3,1,1,1,2
5082,Data Quality Analyst,4,1,3,1,1,1,2
5083,Data Quality Analyst,4,1,3,1,1,1,2
5084,Data Analyst,4,4,3,1,1,1,2
5085,Data Analyst,4,4,3,1,1,1,2
5086,Business Intelligence Engineer,4,1,3,1,3,1,2
5087,Business Intelligence Engineer,4,1,3,1,3,1,2
5088,Data Analyst,4,1,3,1,1,1,2
5089,Data Analyst,4,1,3,1,1,1,2
5090,Data Scientist,4,1,3,1,1,1,2
5091,Data Scientist,4,1,3,1,1,1,2
5092,Data Scientist,4,1,3,1,1,1,2
5093,Data Scientist,4,1,3,1,1,1,2
5094,Data Engineer,4,1,3,1,1,1,2
5095,Data Engineer,4,1,3,1,1,1,2
5096,Data Scientist,4,2,3,1,1,1,2
5097,Data Scientist,4,2,3,1,1,1,2
5098,Machine Learning Engineer,4,1,3,2,3,2,2
5099,Machine Learning Engineer,4,1,3,2,3,2,2
5100,Data Engineer,4,1,3,1,1,1,2
5101,Data Engineer,4,1,3,1,1,1,2
5102,Data Analyst,4,1,3,1,1,1,2
5103,Data Analyst,4,1,3,1,1,1,2
5104,Data Scientist,4,1,3,1,1,1,2
5105,Data Scientist,4,1,3,1,1,1,2
5106,Data Scientist,4,2,3,1,1,1,2
5107,Data Scientist,4,2,3,1,1,1,2
5108,Machine Learning Engineer,4,1,3,6,3,6,2
5109,Machine Learning Engineer,4,1,3,6,3,6,2
5110,Data Scientist,4,1,3,1,3,1,2
5111,Data Scientist,4,1,3,1,3,1,2
5112,Analytics Engineer,4,1,3,1,1,1,2
5113,Analytics Engineer,4,1,3,1,1,1,2
5114,Data Engineer,4,2,3,1,1,1,2
5115,Data Engineer,4,2,3,1,1,1,2
5116,Data Engineer,4,1,3,1,1,1,2
5117,Data Engineer,4,1,3,1,1,1,2
5118,Business Intelligence Engineer,4,1,3,1,1,1,2
5119,Business Intelligence Engineer,4,1,3,1,1,1,2
5120,Data Analyst,4,1,3,1,3,1,2
5121,Data Analyst,4,1,3,1,3,1,2
5122,Data Scientist,4,2,3,6,3,6,2
5123,Data Scientist,4,2,3,6,3,6,2
5124,Data Analyst,4,2,3,1,3,1,2
5125,Data Analyst,4,2,3,1,3,1,2
5126,Data Science Consultant,4,2,3,6,1,6,2
5127,Data Science Consultant,4,2,3,6,1,6,2
5128,Data Scientist,4,1,3,6,3,6,2
5129,Data Scientist,4,1,3,6,3,6,2
5130,Business Intelligence Developer,3,2,3,43,3,43,2
5131,Applied Data Scientist,4,1,3,3,1,3,1
5132,Data Scientist,4,1,3,1,1,1,2
5133,Data Scientist,4,1,3,1,1,1,2
5134,Data Analyst,4,1,3,1,3,1,2
5135,Data Analyst,4,1,3,1,3,1,2
5136,Data Engineer,4,1,3,1,1,1,2
5137,Data Engineer,4,1,3,1,1,1,2
5138,Data Analytics Manager,4,2,3,1,1,1,2
5139,Data Analytics Manager,4,2,3,1,1,1,2
5140,Research Engineer,4,1,3,1,1,1,2
5141,Research Engineer,4,1,3,1,1,1,2
5142,Data Scientist,4,2,3,1,3,1,2
5143,Data Scientist,4,2,3,1,3,1,2
5144,Data Engineer,4,1,3,1,1,1,2
5145,Data Engineer,4,1,3,1,1,1,2
5146,Data Analyst,4,1,3,1,3,1,2
5147,Data Analyst,4,1,3,1,3,1,2
5148,Data Scientist,4,1,3,1,3,1,2
5149,Data Scientist,4,1,3,1,3,1,2
5150,Data Engineer,4,1,3,1,1,1,2
5151,Data Engineer,4,1,3,1,1,1,2
5152,Head of Data Science,4,4,3,20,2,20,1
5153,Data Scientist,4,1,3,1,1,1,2
5154,Data Scientist,4,1,3,1,1,1,2
5155,ML Engineer,4,2,3,1,1,1,2
5156,ML Engineer,4,2,3,1,1,1,2
5157,Data Analyst,4,1,3,1,1,1,2
5158,Data Analyst,4,1,3,1,1,1,2
5159,Data Scientist,4,1,3,1,3,1,2
5160,Data Scientist,4,1,3,1,3,1,2
5161,Data Engineer,4,1,3,2,1,2,2
5162,Data Engineer,4,1,3,2,1,2,2
5163,Data Strategist,4,1,3,1,1,1,2
5164,Data Strategist,4,1,3,1,1,1,2
5165,Machine Learning Engineer,4,1,3,6,1,6,2
5166,Machine Learning Engineer,4,1,3,6,1,6,2
5167,Data Scientist,4,1,3,1,1,1,2
5168,Data Scientist,4,1,3,1,1,1,2
5169,Data Analyst,4,2,3,1,3,1,2
5170,Data Analyst,4,2,3,1,3,1,2
5171,Research Engineer,4,1,3,1,1,1,2
5172,Research Engineer,4,1,3,1,1,1,2
5173,Data Engineer,4,1,3,1,3,1,2
5174,Data Engineer,4,1,3,1,3,1,2
5175,Data Engineer,4,1,3,1,1,1,2
5176,Data Engineer,4,1,3,1,1,1,2
5177,Data Scientist,4,1,3,1,1,1,2
5178,Data Scientist,4,1,3,1,1,1,2
5179,Data Scientist,4,1,3,1,3,1,2
5180,Data Scientist,4,1,3,1,3,1,2
5181,Data Engineer,4,2,3,6,3,6,2
5182,Data Engineer,4,2,3,6,3,6,2
5183,Analytics Engineer,4,1,3,1,1,1,2
5184,Analytics Engineer,4,1,3,1,1,1,2
5185,Data Engineer,4,1,3,3,2,3,1
5186,Data Engineer,4,1,3,3,3,63,1
5187,Business Intelligence Developer,4,1,3,1,1,1,2
5188,Business Intelligence Developer,4,1,3,1,1,1,2
5189,Data Scientist,4,1,3,1,1,1,2
5190,Data Scientist,4,1,3,1,1,1,2
5191,Data Scientist,4,1,3,1,1,1,2
5192,Data Scientist,4,1,3,1,1,1,2
5193,Machine Learning Engineer,4,1,3,1,1,1,2
5194,Machine Learning Engineer,4,1,3,1,1,1,2
5195,Data Scientist,4,1,3,1,3,1,2
5196,Data Scientist,4,1,3,1,3,1,2
5197,Data Analyst,4,1,3,1,1,1,2
5198,Data Analyst,4,1,3,1,1,1,2
5199,Data Scientist,4,1,3,1,1,1,2
5200,Data Scientist,4,1,3,1,1,1,2
5201,Machine Learning Engineer,4,1,3,1,1,1,2
5202,Machine Learning Engineer,4,1,3,1,1,1,2
5203,Machine Learning Engineer,4,1,3,1,1,1,2
5204,Machine Learning Engineer,4,1,3,1,1,1,2
5205,Decision Scientist,4,1,3,1,1,1,2
5206,Decision Scientist,4,1,3,1,1,1,2
5207,Machine Learning Software Engineer,4,2,3,5,2,5,1
5208,BI Developer,4,1,3,1,3,1,2
5209,BI Developer,4,1,3,1,3,1,2
5210,Machine Learning Scientist,4,1,3,6,3,6,2
5211,Machine Learning Scientist,4,1,3,6,3,6,2
5212,BI Analyst,4,1,3,1,3,1,2
5213,BI Analyst,4,1,3,1,3,1,2
5214,Data Manager,4,1,3,1,1,1,2
5215,Data Manager,4,1,3,1,1,1,2
5216,Data Engineer,4,1,3,6,3,6,2
5217,Data Engineer,4,1,3,6,3,6,2
5218,Machine Learning Engineer,4,1,3,1,1,1,2
5219,Machine Learning Engineer,4,1,3,1,1,1,2
5220,BI Analyst,4,1,3,1,3,1,2
5221,BI Analyst,4,1,3,1,3,1,2
5222,Data Engineer,4,1,3,1,3,1,2
5223,Data Engineer,4,1,3,1,3,1,2
5224,Business Intelligence Engineer,4,4,3,1,1,1,2
5225,Business Intelligence Engineer,4,4,3,1,1,1,2
5226,Data Scientist,4,2,3,6,3,6,2
5227,Data Scientist,4,2,3,6,3,6,2
5228,Machine Learning Engineer,4,1,3,1,1,1,2
5229,Machine Learning Engineer,4,1,3,1,1,1,2
5230,Data Analyst,4,1,3,1,1,1,2
5231,Data Analyst,4,1,3,1,1,1,2
5232,Machine Learning Engineer,4,1,3,1,1,1,2
5233,Machine Learning Engineer,4,1,3,1,1,1,2
5234,ML Engineer,4,1,3,1,3,1,2
5235,ML Engineer,4,1,3,1,3,1,2
5236,Business Intelligence Engineer,4,1,3,1,1,1,2
5237,Business Intelligence Engineer,4,1,3,1,1,1,2
5238,Machine Learning Engineer,4,1,3,1,1,1,2
5239,Machine Learning Engineer,4,1,3,1,1,1,2
5240,Data Scientist,4,1,3,1,1,1,2
5241,Data Scientist,4,1,3,1,1,1,2
5242,Data Scientist,4,1,3,1,1,1,2
5243,Data Scientist,4,1,3,1,1,1,2
5244,Data Engineer,4,4,3,6,3,6,2
5245,Data Engineer,4,4,3,6,3,6,2
5246,Data Science Manager,4,1,3,1,1,1,2
5247,Data Science Manager,4,1,3,1,1,1,2
5248,Data Scientist,4,1,3,1,1,1,2
5249,Data Scientist,4,1,3,1,1,1,2
5250,AI Programmer,4,3,3,35,1,35,3
5251,Data Scientist,4,1,3,13,3,13,2
5252,Data Scientist,4,2,3,1,1,1,2
5253,Data Scientist,4,2,3,1,1,1,2
5254,ML Engineer,4,1,3,1,3,1,2
5255,ML Engineer,4,1,3,1,3,1,2
5256,Applied Scientist,4,1,3,1,1,1,1
5257,Applied Scientist,4,1,3,1,1,1,1
5258,Data Scientist,4,1,3,1,3,1,2
5259,Data Scientist,4,1,3,1,3,1,2
5260,Data Analyst,4,1,3,36,1,36,2
5261,Data Analyst,4,1,3,36,1,36,2
5262,Data Engineer,4,1,3,1,3,1,2
5263,Data Engineer,4,1,3,1,3,1,2
5264,Data Scientist,4,1,3,1,1,1,2
5265,Data Scientist,4,1,3,1,1,1,2
5266,Analytics Engineer,4,1,3,1,3,1,2
5267,Analytics Engineer,4,1,3,1,3,1,2
5268,Data Engineer,4,1,3,1,1,1,2
5269,Data Engineer,4,1,3,1,1,1,2
5270,Applied Scientist,4,1,3,1,1,1,2
5271,Applied Scientist,4,1,3,1,1,1,2
5272,Data Engineer,4,2,3,1,3,1,2
5273,Data Engineer,4,2,3,1,3,1,2
5274,Applied Scientist,4,1,3,1,1,1,1
5275,Applied Scientist,4,1,3,1,1,1,1
5276,Data Engineer,4,1,3,1,3,1,2
5277,Data Engineer,4,1,3,1,3,1,2
5278,Data Engineer,4,1,3,1,1,1,2
5279,Data Engineer,4,1,3,1,1,1,2
5280,Data Scientist,4,1,3,1,1,1,2
5281,Data Scientist,4,1,3,1,1,1,2
5282,Data Analytics Manager,4,2,3,1,1,1,2
5283,Data Analytics Manager,4,2,3,1,1,1,2
5284,Data Analyst,4,1,3,1,3,1,2
5285,Data Analyst,4,1,3,1,3,1,2
5286,Data Engineer,4,1,3,1,1,1,2
5287,Data Engineer,4,1,3,1,1,1,2
5288,Research Engineer,4,3,3,18,1,18,2
5289,Machine Learning Engineer,4,1,3,1,1,1,2
5290,Machine Learning Engineer,4,1,3,1,1,1,2
5291,Data Engineer,4,1,3,1,3,1,2
5292,Data Engineer,4,1,3,1,3,1,2
5293,Machine Learning Engineer,4,1,3,1,3,1,2
5294,Machine Learning Engineer,4,1,3,1,3,1,2
5295,Data Engineer,4,2,3,1,1,1,2
5296,Data Engineer,4,2,3,1,1,1,2
5297,Data Engineer,4,1,3,1,3,1,2
5298,Data Engineer,4,1,3,1,3,1,2
5299,Applied Scientist,4,1,3,1,3,1,2
5300,Applied Scientist,4,1,3,1,3,1,2
5301,Data Scientist,4,1,3,1,3,1,2
5302,Data Scientist,4,1,3,1,3,1,2
5303,Data Engineer,4,1,3,1,1,1,2
5304,Data Engineer,4,1,3,1,1,1,2
5305,Data Engineer,4,1,3,1,1,1,1
5306,Data Engineer,4,1,3,1,1,1,1
5307,Data Scientist,4,1,3,1,1,1,1
5308,Data Scientist,4,1,3,1,1,1,1
5309,Research Engineer,4,2,3,1,1,1,2
5310,Research Engineer,4,2,3,1,1,1,2
5311,ML Engineer,4,1,3,1,1,1,2
5312,ML Engineer,4,1,3,1,1,1,2
5313,Data Scientist,4,1,3,1,3,1,2
5314,Data Scientist,4,1,3,1,3,1,2
5315,Data Analyst,4,1,3,1,3,1,1
5316,Data Analyst,4,1,3,1,3,1,1
5317,Machine Learning Engineer,4,1,3,1,1,1,2
5318,Machine Learning Engineer,4,1,3,1,1,1,2
5319,Data Engineer,4,4,3,1,3,1,2
5320,Data Engineer,4,4,3,1,3,1,2
5321,Data Analyst,4,1,3,1,1,1,2
5322,Data Analyst,4,1,3,1,1,1,2
5323,Data Analyst,4,2,3,1,1,1,2
5324,Data Analyst,4,2,3,1,1,1,2
5325,Data Scientist,4,1,3,1,1,1,2
5326,Data Scientist,4,1,3,1,1,1,2
5327,Data Scientist,4,1,3,1,1,1,2
5328,Data Scientist,4,1,3,1,1,1,2
5329,Research Scientist,4,1,3,1,1,1,2
5330,Research Scientist,4,1,3,1,1,1,2
5331,Data Analyst,4,1,3,1,1,1,2
5332,Data Analyst,4,1,3,1,1,1,2
5333,Applied Scientist,4,1,3,1,1,1,2
5334,Applied Scientist,4,1,3,1,1,1,2
5335,Data Lead,4,1,3,1,1,1,2
5336,Data Lead,4,1,3,1,1,1,2
5337,Machine Learning Engineer,4,1,3,1,3,1,2
5338,Machine Learning Engineer,4,1,3,1,3,1,2
5339,Data Strategist,4,1,3,1,1,1,2
5340,Data Strategist,4,1,3,1,1,1,2
5341,Analytics Engineer,4,1,3,1,3,1,2
5342,Analytics Engineer,4,1,3,1,3,1,2
5343,Data Quality Analyst,4,1,3,1,1,1,2
5344,Data Quality Analyst,4,1,3,1,1,1,2
5345,Data Engineer,4,1,3,1,1,1,2
5346,Data Engineer,4,1,3,1,1,1,2
5347,Data Analyst,4,1,3,1,3,1,2
5348,Data Analyst,4,1,3,1,3,1,2
5349,Data Analyst,4,2,3,1,1,1,2
5350,Data Analyst,4,2,3,1,1,1,2
5351,Research Scientist,4,1,3,1,1,1,2
5352,Research Scientist,4,1,3,1,1,1,2
5353,Data Analyst,4,2,3,1,1,1,2
5354,Data Analyst,4,2,3,1,1,1,2
5355,Data Scientist,4,1,3,1,3,1,2
5356,Data Scientist,4,1,3,1,3,1,2
5357,Applied Scientist,4,1,3,1,1,1,2
5358,Applied Scientist,4,1,3,1,1,1,2
5359,Data Engineer,4,4,3,1,1,1,2
5360,Data Engineer,4,4,3,1,1,1,2
5361,Data Engineer,4,1,3,1,1,1,2
